comparison_model,participant,seed,condition,grouping,group,tier3_accuracy_delta_vs_m2,tier3_macro_f1_delta_vs_m2,node_accuracy_delta_vs_m2
A3-DualPos-Once,M,1,fault,history_length,21+,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,history_length,3-5,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665
A3-DualPos-Once,M,1,fault,history_length,6-10,0.0,0.012500000000000067,0.0
A3-DualPos-Once,M,1,fault,local_prefix_3,insufficient,0.06666666666666676,0.031746031746031744,0.06666666666666676
A3-DualPos-Once,M,1,fault,local_prefix_3,seen,-0.045454545454545525,-0.0259959539371305,-0.045454545454545525
A3-DualPos-Once,M,1,fault,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,local_suffix_1,seen,-0.024390243902439046,-2.612330198525914e-05,-0.024390243902439046
A3-DualPos-Once,M,1,fault,local_suffix_2,insufficient,0.09999999999999998,0.04761904761904767,0.09999999999999998
A3-DualPos-Once,M,1,fault,local_suffix_2,seen,-0.04054054054054057,-0.01136096413874188,-0.04054054054054057
A3-DualPos-Once,M,1,fault,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,stage,1,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,stage,2,-0.03389830508474578,-0.030075757575757645,-0.03389830508474578
A3-DualPos-Once,M,1,fault,stage,3,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,tail_reason,active_incomplete_atomic_prefix,-0.04255319148936165,-0.04651459651459644,-0.04255319148936165
A3-DualPos-Once,M,1,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,tail_reason,latest_node_not_atomic,0.0,0.02777777777777768,0.0
A3-DualPos-Once,M,1,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,tail_reason,repeated_node_fallback,0.0,0.0,0.0
A3-DualPos-Once,M,1,normal,active_tail,False,-0.03157894736842115,-0.02448593073593086,-0.03157894736842115
A3-DualPos-Once,M,1,normal,active_tail,True,-0.018867924528301883,-0.020916295338777036,-0.02264150943396226
A3-DualPos-Once,M,1,normal,exact_full_prefix,False,-0.05555555555555547,-0.04806687321393199,-0.05555555555555547
A3-DualPos-Once,M,1,normal,exact_full_prefix,True,-0.004273504273504258,0.0068516025062718144,-0.008547008547008517
A3-DualPos-Once,M,1,normal,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,M,1,normal,history_length,1-2,0.052631578947368474,0.013227513227513366,0.052631578947368474
A3-DualPos-Once,M,1,normal,history_length,11-20,-0.04166666666666674,-0.022575409927811152,-0.04166666666666674
A3-DualPos-Once,M,1,normal,history_length,21+,-0.032258064516129115,-0.1164021164021164,-0.032258064516129115
A3-DualPos-Once,M,1,normal,history_length,3-5,-0.10526315789473684,-0.057159650694133424,-0.12280701754385959
A3-DualPos-Once,M,1,normal,history_length,6-10,0.021052631578947323,-0.0024699808904482534,0.021052631578947323
A3-DualPos-Once,M,1,normal,local_prefix_3,insufficient,0.03508771929824561,0.007936507936507908,0.03508771929824561
A3-DualPos-Once,M,1,normal,local_prefix_3,seen,-0.02573529411764708,-0.01749136378715921,-0.02941176470588236
A3-DualPos-Once,M,1,normal,local_prefix_3,unseen,-0.09677419354838712,-0.06862745098039225,-0.09677419354838712
A3-DualPos-Once,M,1,normal,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,M,1,normal,local_suffix_1,seen,-0.02346041055718473,-0.032241574019762465,-0.02639296187683282
A3-DualPos-Once,M,1,normal,local_suffix_2,insufficient,0.02631578947368418,0.005668934240362744,0.02631578947368418
A3-DualPos-Once,M,1,normal,local_suffix_2,seen,-0.026058631921824005,-0.05685151918898035,-0.02931596091205202
A3-DualPos-Once,M,1,normal,local_suffix_2,unseen,-0.06666666666666665,-0.03636363636363649,-0.06666666666666665
A3-DualPos-Once,M,1,normal,stage,1,-0.045454545454545525,-0.016594516594516495,-0.045454545454545525
A3-DualPos-Once,M,1,normal,stage,2,-0.015037593984962405,-0.01518377437882068,-0.018796992481203034
A3-DualPos-Once,M,1,normal,stage,3,-0.040000000000000036,-0.018888888888888955,-0.040000000000000036
A3-DualPos-Once,M,1,normal,tail_reason,active_incomplete_atomic_prefix,-0.018867924528301883,-0.020916295338777036,-0.02264150943396226
A3-DualPos-Once,M,1,normal,tail_reason,atomic_sequence_complete,-0.04761904761904767,-0.11111111111111116,-0.04761904761904767
A3-DualPos-Once,M,1,normal,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,M,1,normal,tail_reason,latest_node_not_atomic,-0.036363636363636376,-0.008522727272727293,-0.036363636363636376
A3-DualPos-Once,M,2,all,active_tail,False,0.007407407407407418,-0.05406206676574221,0.007407407407407418
A3-DualPos-Once,M,2,all,active_tail,True,-0.02564102564102555,-0.03914875463417655,-0.022435897435897356
A3-DualPos-Once,M,2,all,exact_full_prefix,False,-0.006250000000000089,0.009346382884044768,-0.006250000000000089
A3-DualPos-Once,M,2,all,exact_full_prefix,True,-0.020905923344947674,0.043662492693473554,-0.017421602787456414
A3-DualPos-Once,M,2,all,history_length,0,0.0,0.20000000000000007,0.0
A3-DualPos-Once,M,2,all,history_length,1-2,0.125,0.0267857142857143,0.125
A3-DualPos-Once,M,2,all,history_length,11-20,-0.03355704697986572,-0.0358646701070966,-0.03355704697986572
A3-DualPos-Once,M,2,all,history_length,21+,0.02941176470588225,-0.0199294532627865,0.02941176470588225
A3-DualPos-Once,M,2,all,history_length,3-5,0.02777777777777779,0.11762648194099823,0.02777777777777779
A3-DualPos-Once,M,2,all,history_length,6-10,-0.09166666666666656,0.007068874850414075,-0.08333333333333326
A3-DualPos-Once,M,2,all,local_prefix_3,insufficient,0.08333333333333326,0.13303571428571426,0.08333333333333326
A3-DualPos-Once,M,2,all,local_prefix_3,seen,-0.041420118343195256,-0.01715773470005577,-0.038461538461538436
A3-DualPos-Once,M,2,all,local_prefix_3,unseen,0.027027027027026973,0.05666666666666664,0.027027027027026973
A3-DualPos-Once,M,2,all,local_suffix_1,insufficient,0.0,0.20000000000000007,0.0
A3-DualPos-Once,M,2,all,local_suffix_1,seen,-0.016548463356973908,0.016350038769113673,-0.014184397163120477
A3-DualPos-Once,M,2,all,local_suffix_2,insufficient,0.0,0.14285714285714268,0.0
A3-DualPos-Once,M,2,all,local_suffix_2,seen,-0.015748031496062964,0.025267890046866692,-0.013123359580052507
A3-DualPos-Once,M,2,all,local_suffix_2,unseen,-0.05555555555555547,-0.0444444444444444,-0.05555555555555547
A3-DualPos-Once,M,2,all,stage,1,0.054545454545454564,0.050826446280991644,0.054545454545454564
A3-DualPos-Once,M,2,all,stage,2,-0.03692307692307695,-0.038983007210336984,-0.03384615384615386
A3-DualPos-Once,M,2,all,stage,3,0.02985074626865669,0.02833333333333332,0.02985074626865669
A3-DualPos-Once,M,2,all,tail_reason,active_incomplete_atomic_prefix,-0.02564102564102555,-0.03914875463417655,-0.022435897435897356
A3-DualPos-Once,M,2,all,tail_reason,atomic_sequence_complete,0.08000000000000007,0.14090909090909098,0.08000000000000007
A3-DualPos-Once,M,2,all,tail_reason,empty_history,0.0,0.20000000000000007,0.0
A3-DualPos-Once,M,2,all,tail_reason,latest_node_not_atomic,0.014084507042253502,0.021482122260668923,0.014084507042253502
A3-DualPos-Once,M,2,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,M,2,all,tail_reason,repeated_node_fallback,-0.2222222222222222,-0.25,-0.2222222222222222
A3-DualPos-Once,M,2,fault,active_tail,False,-0.07499999999999996,-0.12840048840048834,-0.07499999999999996
A3-DualPos-Once,M,2,fault,active_tail,True,0.021276595744680882,0.007969303423848828,0.021276595744680882
A3-DualPos-Once,M,2,fault,exact_full_prefix,False,-0.08823529411764708,-0.06666666666666687,-0.08823529411764708
A3-DualPos-Once,M,2,fault,exact_full_prefix,True,0.018867924528301883,-0.02142124542124546,0.018867924528301883
A3-DualPos-Once,M,2,fault,history_length,0,-0.2,-0.49999999999999994,-0.2
A3-DualPos-Once,M,2,fault,history_length,1-2,0.29999999999999993,0.15000000000000002,0.29999999999999993
A3-DualPos-Once,M,2,fault,history_length,11-20,-0.13793103448275867,-0.1778911564625849,-0.13793103448275867
A3-DualPos-Once,M,2,fault,history_length,21+,0.0,0.0,0.0
A3-DualPos-Once,M,2,fault,history_length,3-5,0.06666666666666665,0.06666666666666665,0.06666666666666665
A3-DualPos-Once,M,2,fault,history_length,6-10,-0.040000000000000036,0.01041666666666674,-0.040000000000000036
A3-DualPos-Once,M,2,fault,local_prefix_3,insufficient,0.1333333333333333,-0.06666666666666676,0.1333333333333333
A3-DualPos-Once,M,2,fault,local_prefix_3,seen,-0.045454545454545414,-0.04806397306397303,-0.045454545454545414
A3-DualPos-Once,M,2,fault,local_prefix_3,unseen,-0.16666666666666663,-0.24,-0.16666666666666663
A3-DualPos-Once,M,2,fault,local_suffix_1,insufficient,-0.2,-0.49999999999999994,-0.2
A3-DualPos-Once,M,2,fault,local_suffix_1,seen,-0.012195121951219523,-0.02166360797192446,-0.012195121951219523
A3-DualPos-Once,M,2,fault,local_suffix_2,insufficient,-0.10000000000000003,-0.25,-0.10000000000000003
A3-DualPos-Once,M,2,fault,local_suffix_2,seen,0.0,0.0037158073105785228,0.0
A3-DualPos-Once,M,2,fault,local_suffix_2,unseen,-0.33333333333333337,-0.6,-0.33333333333333337
A3-DualPos-Once,M,2,fault,stage,1,-0.09090909090909083,-0.12121212121212133,-0.09090909090909083
A3-DualPos-Once,M,2,fault,stage,2,-0.03389830508474578,-0.08806255835667598,-0.03389830508474578
A3-DualPos-Once,M,2,fault,stage,3,0.05882352941176472,0.03703703703703709,0.05882352941176472
A3-DualPos-Once,M,2,fault,tail_reason,active_incomplete_atomic_prefix,0.021276595744680882,0.007969303423848828,0.021276595744680882
A3-DualPos-Once,M,2,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,M,2,fault,tail_reason,empty_history,-0.2,-0.49999999999999994,-0.2
A3-DualPos-Once,M,2,fault,tail_reason,latest_node_not_atomic,0.0,-0.02777777777777768,0.0
A3-DualPos-Once,M,2,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,M,2,fault,tail_reason,repeated_node_fallback,-0.2222222222222222,-0.25,-0.2222222222222222
A3-DualPos-Once,M,2,normal,active_tail,False,0.04210526315789476,0.07456724993094377,0.04210526315789476
A3-DualPos-Once,M,2,normal,active_tail,True,-0.03396226415094339,-0.04589290400554891,-0.030188679245283012
A3-DualPos-Once,M,2,normal,exact_full_prefix,False,0.015873015873015817,0.020467158114217066,0.015873015873015817
A3-DualPos-Once,M,2,normal,exact_full_prefix,True,-0.02991452991452992,0.07743966917315293,-0.02564102564102555
A3-DualPos-Once,M,2,normal,history_length,0,0.052631578947368474,0.25,0.052631578947368474
A3-DualPos-Once,M,2,normal,history_length,1-2,0.07894736842105254,0.01851851851851849,0.07894736842105254
A3-DualPos-Once,M,2,normal,history_length,11-20,-0.008333333333333304,-0.01976492135315655,-0.008333333333333304
A3-DualPos-Once,M,2,normal,history_length,21+,0.032258064516129004,-0.0071428571428571175,0.032258064516129004
A3-DualPos-Once,M,2,normal,history_length,3-5,0.01754385964912286,0.09438908363639542,0.01754385964912286
A3-DualPos-Once,M,2,normal,history_length,6-10,-0.10526315789473684,-0.0407832856386805,-0.09473684210526312
A3-DualPos-Once,M,2,normal,local_prefix_3,insufficient,0.07017543859649122,0.15111111111111108,0.07017543859649122
A3-DualPos-Once,M,2,normal,local_prefix_3,seen,-0.040441176470588314,-0.015922791810519143,-0.03676470588235292
A3-DualPos-Once,M,2,normal,local_prefix_3,unseen,0.06451612903225812,0.05882352941176472,0.06451612903225812
A3-DualPos-Once,M,2,normal,local_suffix_1,insufficient,0.052631578947368474,0.25,0.052631578947368474
A3-DualPos-Once,M,2,normal,local_suffix_1,seen,-0.01759530791788866,0.027568719285487875,-0.014662756598240567
A3-DualPos-Once,M,2,normal,local_suffix_2,insufficient,0.02631578947368418,0.17142857142857137,0.02631578947368418
A3-DualPos-Once,M,2,normal,local_suffix_2,seen,-0.019543973941368087,0.05759514320247072,-0.016286644951140072
A3-DualPos-Once,M,2,normal,local_suffix_2,unseen,0.0,-0.030303030303030276,0.0
A3-DualPos-Once,M,2,normal,stage,1,0.09090909090909094,0.10317460317460303,0.09090909090909094
A3-DualPos-Once,M,2,normal,stage,2,-0.03759398496240596,-0.03280155822415798,-0.03383458646616544
A3-DualPos-Once,M,2,normal,stage,3,0.020000000000000018,0.025432900432900585,0.020000000000000018
A3-DualPos-Once,M,2,normal,tail_reason,active_incomplete_atomic_prefix,-0.03396226415094339,-0.04589290400554891,-0.030188679245283012
A3-DualPos-Once,M,2,normal,tail_reason,atomic_sequence_complete,0.09523809523809523,0.23063973063973064,0.09523809523809523
A3-DualPos-Once,M,2,normal,tail_reason,empty_history,0.052631578947368474,0.25,0.052631578947368474
A3-DualPos-Once,M,2,normal,tail_reason,latest_node_not_atomic,0.018181818181818188,0.03676739926739936,0.018181818181818188
A3-DualPos-Once,M,42,all,active_tail,False,-0.014814814814814836,-0.005976678468317287,-0.022222222222222254
A3-DualPos-Once,M,42,all,active_tail,True,-0.01602564102564097,-0.027748565211587306,-0.01602564102564097
A3-DualPos-Once,M,42,all,exact_full_prefix,False,-0.018749999999999933,0.005427326146233202,-0.02499999999999991
A3-DualPos-Once,M,42,all,exact_full_prefix,True,-0.013937282229965153,0.004868242287498048,-0.013937282229965153
A3-DualPos-Once,M,42,all,history_length,0,-0.08333333333333337,-0.014671814671814665,-0.08333333333333337
A3-DualPos-Once,M,42,all,history_length,1-2,0.10416666666666663,0.05091727108533839,0.10416666666666663
A3-DualPos-Once,M,42,all,history_length,11-20,-0.020134228187919545,-0.021740623211211507,-0.02684563758389269
A3-DualPos-Once,M,42,all,history_length,21+,-0.02941176470588236,-0.033068783068783136,-0.02941176470588236
A3-DualPos-Once,M,42,all,history_length,3-5,-0.08333333333333326,-0.017421687293168397,-0.08333333333333326
A3-DualPos-Once,M,42,all,history_length,6-10,0.0,-0.0009483684502710199,0.0
A3-DualPos-Once,M,42,all,local_prefix_3,insufficient,0.04166666666666663,0.02977336389101093,0.04166666666666663
A3-DualPos-Once,M,42,all,local_prefix_3,seen,-0.029585798816568087,-0.015982807910216557,-0.032544378698224796
A3-DualPos-Once,M,42,all,local_prefix_3,unseen,0.0,0.01666666666666672,0.0
A3-DualPos-Once,M,42,all,local_suffix_1,insufficient,-0.08333333333333337,-0.014671814671814665,-0.08333333333333337
A3-DualPos-Once,M,42,all,local_suffix_1,seen,-0.011820330969267157,-0.001691862660505361,-0.014184397163120588
A3-DualPos-Once,M,42,all,local_suffix_2,insufficient,0.04166666666666663,0.00940012368583798,0.04166666666666663
A3-DualPos-Once,M,42,all,local_suffix_2,seen,-0.023622047244094557,-0.004141422766708591,-0.026246719160105014
A3-DualPos-Once,M,42,all,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,M,42,all,stage,1,0.0,0.006132756132756212,0.0
A3-DualPos-Once,M,42,all,stage,2,-0.01846153846153853,-0.023132586179134607,-0.021538461538461617
A3-DualPos-Once,M,42,all,stage,3,-0.01492537313432829,-0.008974358974358942,-0.01492537313432829
A3-DualPos-Once,M,42,all,tail_reason,active_incomplete_atomic_prefix,-0.01602564102564097,-0.027748565211587306,-0.01602564102564097
A3-DualPos-Once,M,42,all,tail_reason,atomic_sequence_complete,0.039999999999999925,0.10888888888888881,0.039999999999999925
A3-DualPos-Once,M,42,all,tail_reason,empty_history,-0.08333333333333337,-0.014671814671814665,-0.08333333333333337
A3-DualPos-Once,M,42,all,tail_reason,latest_node_not_atomic,-0.014084507042253502,-0.004971988795518301,-0.014084507042253502
A3-DualPos-Once,M,42,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,M,42,all,tail_reason,repeated_node_fallback,0.0,0.0,-0.11111111111111116
A3-DualPos-Once,M,42,fault,active_tail,False,-0.025000000000000022,-0.007919191919191881,-0.050000000000000044
A3-DualPos-Once,M,42,fault,active_tail,True,0.0,-0.020329670329670257,0.0
A3-DualPos-Once,M,42,fault,exact_full_prefix,False,-0.02941176470588236,-0.030238095238095286,-0.05882352941176472
A3-DualPos-Once,M,42,fault,exact_full_prefix,True,0.0,0.008207792207791997,0.0
A3-DualPos-Once,M,42,fault,history_length,0,-0.19999999999999996,-0.0714285714285714,-0.19999999999999996
A3-DualPos-Once,M,42,fault,history_length,1-2,0.09999999999999998,0.06666666666666665,0.09999999999999998
A3-DualPos-Once,M,42,fault,history_length,11-20,0.0,-0.007482993197278853,-0.03448275862068961
A3-DualPos-Once,M,42,fault,history_length,21+,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337
A3-DualPos-Once,M,42,fault,history_length,3-5,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,history_length,6-10,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,local_prefix_3,insufficient,0.0,0.020634920634920673,0.0
A3-DualPos-Once,M,42,fault,local_prefix_3,seen,-0.015151515151515138,-0.012226430976430835,-0.030303030303030276
A3-DualPos-Once,M,42,fault,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,local_suffix_1,insufficient,-0.19999999999999996,-0.0714285714285714,-0.19999999999999996
A3-DualPos-Once,M,42,fault,local_suffix_1,seen,0.0,-0.0029293503431434553,-0.012195121951219523
A3-DualPos-Once,M,42,fault,local_suffix_2,insufficient,0.10000000000000009,0.07857142857142863,0.10000000000000009
A3-DualPos-Once,M,42,fault,local_suffix_2,seen,-0.027027027027027084,-0.017196897752453477,-0.04054054054054057
A3-DualPos-Once,M,42,fault,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,stage,1,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,stage,2,-0.016949152542372836,-0.020140137640137667,-0.03389830508474578
A3-DualPos-Once,M,42,fault,stage,3,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,tail_reason,active_incomplete_atomic_prefix,0.0,-0.020329670329670257,0.0
A3-DualPos-Once,M,42,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,tail_reason,empty_history,-0.19999999999999996,-0.0714285714285714,-0.19999999999999996
A3-DualPos-Once,M,42,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,M,42,fault,tail_reason,repeated_node_fallback,0.0,0.0,-0.11111111111111116
A3-DualPos-Once,M,42,normal,active_tail,False,-0.010526315789473717,0.01444041444041444,-0.010526315789473717
A3-DualPos-Once,M,42,normal,active_tail,True,-0.018867924528301883,-0.031264649034843495,-0.018867924528301883
A3-DualPos-Once,M,42,normal,exact_full_prefix,False,-0.015873015873015928,-0.0035310512164731245,-0.015873015873015928
A3-DualPos-Once,M,42,normal,exact_full_prefix,True,-0.017094017094017033,0.003081266396470661,-0.017094017094017033
A3-DualPos-Once,M,42,normal,history_length,0,-0.05263157894736836,-0.009236453201970418,-0.05263157894736836
A3-DualPos-Once,M,42,normal,history_length,1-2,0.10526315789473684,0.05800948731983213,0.10526315789473684
A3-DualPos-Once,M,42,normal,history_length,11-20,-0.025000000000000022,-0.03347731150976574,-0.025000000000000022
A3-DualPos-Once,M,42,normal,history_length,21+,0.0,-0.01763668430335097,0.0
A3-DualPos-Once,M,42,normal,history_length,3-5,-0.10526315789473684,-0.0281355721253419,-0.10526315789473684
A3-DualPos-Once,M,42,normal,history_length,6-10,0.0,-0.01398954299078381,0.0
A3-DualPos-Once,M,42,normal,local_prefix_3,insufficient,0.05263157894736836,0.03111111111111131,0.05263157894736836
A3-DualPos-Once,M,42,normal,local_prefix_3,seen,-0.03308823529411764,-0.017598015875269213,-0.03308823529411764
A3-DualPos-Once,M,42,normal,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,M,42,normal,local_suffix_1,insufficient,-0.05263157894736836,-0.009236453201970418,-0.05263157894736836
A3-DualPos-Once,M,42,normal,local_suffix_1,seen,-0.014662756598240456,-0.0003099473417604859,-0.014662756598240456
A3-DualPos-Once,M,42,normal,local_suffix_2,insufficient,0.02631578947368418,0.004926108374384119,0.02631578947368418
